Zip,LAT,LNG,Num_Disp,Sac_City,LA_City,Total_Pop,Percent_Under_18_Years,Percent_Ages_18_to_24,Percent_18_and_Older,Percent_21_and_Older,Percent_60_and_Older,Number_Males,Percent_Male,Male_Median_Age,Number_Females,Pct_Female,Females_Median_Age,Total_Households,Households_with_Children,Pct_Households_with_Children,Pct_Owner_Occupied,Pct_Renter_Occupied,Household_Median_Income,Household_Median_Inc_Quintiles,Pct_Earned_Income_Past_12_Months
95138,0,0,,No,No,20674,23.9,7.3,76.1,73.6,15.1,10179,49.2,39,10495,50.8,41.5,6145,2736,44.5,86.6,13.4,179724,,30.9
94569,0,0,,No,No,180,0,0,100,100,30.6,97,53.9,56.4,83,46.1,60.5,83,0,0,0,100,181116,,66.3
94070,0,0,,No,No,31074,24.7,4.5,75.3,73.6,21.7,14893,47.9,40.6,16181,52.1,43,11537,4142,35.9,73.1,26.9,185459,,27.7
95070,0,0,,No,No,31196,20.6,4.4,79.4,77.5,30.8,15461,49.6,49.5,15735,50.4,50.5,11183,3610,32.3,84.7,15.3,193617,,30.5
94129,0,0,,No,No,4136,21.2,12.4,78.8,75.5,5.1,1901,46,29,2235,54,30.3,1293,466,36,0.8,99.2,196917,,38.9
92145,0,0,,No,No,1883,28.1,5.9,71.9,71,13.2,935,49.7,39.2,948,50.3,42,563,372,66.1,76,24,202266,,34.6
92657,0,0,,No,No,9802,20.5,3.6,79.5,78.9,28.7,4590,46.8,47.9,5212,53.2,49,3905,1110,28.4,83.1,16.9,204291,,34.4
95120,0,0,,No,No,38122,24.7,5.9,75.3,72.6,25.1,18918,49.6,46.3,19204,50.4,46.4,12522,5027,40.1,89.6,10.4,206531,,28.3
95030,0,0,,No,No,13481,22,5.2,78,75.7,29.2,6450,47.8,50.1,7031,52.2,49.9,5088,1459,28.7,74.1,25.9,209563,,28
94506,0,0,,No,No,25240,27.6,6.2,72.4,69.1,21.8,11740,46.5,46,13500,53.5,44.1,8277,3792,45.8,89.2,10.8,212739,,27
94105,0,0,,No,No,10916,9.5,6.8,90.5,89.1,10.7,5880,53.9,35.8,5036,46.1,34.3,5487,698,12.7,41.7,58.3,213987,,24.5
95837,0,0,,No,No,300,11.7,1.3,88.3,88.3,21.7,186,62,46.8,114,38,48.2,119,20,16.8,69.7,30.3,219063,,53.8
94563,0,0,,No,No,19644,23.2,4.5,76.8,74.7,30,9320,47.4,49.4,10324,52.6,48.2,7167,2440,34,90.1,9.9,222930,,36.1
94022,0,0,,No,No,19406,23.7,3.5,76.3,74.5,30.1,9500,49,47.8,9906,51,47.8,7202,2353,32.7,78.5,21.5,223859,,25.1
